Employee Key,Employee Name,Employee Type,Store Key,Store Area,Store Region,Reports To Key,Hire Date,Employment Status,Termination Date,Tenure Years,Compensation Type,Commission Rate,Annual Salary
1395,Margaret Martin,Cashier,893.0,,,1811,2015-02-14 00:00:00,Active,,10.67,Commission,0.0175,
1396,Thomas Rodriguez,Cashier,436.0,,,1812,2021-12-19 00:00:00,Active,,3.83,Commission,0.015,
1397,Stephen King,Cashier,436.0,,,1812,2018-11-22 00:00:00,Active,,6.9,Commission,0.0175,
1398,Emily Perez,Ambassador,436.0,,,1812,2023-04-05 00:00:00,Active,,2.53,Commission,0.025,
1399,Stephen Thompson,Cashier,436.0,,,1812,2023-03-28 00:00:00,Terminated,2025-02-15 00:00:00,2.55,Commission,0.0125,
1400,Deborah Diaz,Cashier,436.0,,,1812,2020-05-22 00:00:00,Terminated,2021-09-15 00:00:00,5.4,Commission,0.0175,
1401,Matthew Miller,Ambassador,436.0,,,1812,2017-07-17 00:00:00,Terminated,2021-04-23 00:00:00,8.25,Commission,0.035,
1402,John Turner,Cashier,296.0,,,1813,2017-04-15 00:00:00,Active,,8.5,Commission,0.0175,
1403,Kathleen Gomez,Lead,296.0,,,1813,2019-10-30 00:00:00,Active,,5.96,Commission,0.06,
1404,Kimberly Lee,Cashier,296.0,,,1813,2016-09-01 00:00:00,Terminated,2022-11-10 00:00:00,9.12,Commission,0.0175,
1405,Daniel Diaz,Cashier,296.0,,,1813,2018-02-02 00:00:00,Active,,7.7,Commission,0.0175,
1406,Donald Davis,Ambassador,296.0,,,1813,2018-05-13 00:00:00,Active,,7.43,Commission,0.035,
1407,Joseph Anderson,Ambassador,296.0,,,1813,2018-08-08 00:00:00,Terminated,2022-04-23 00:00:00,7.19,Commission,0.035,
1408,Shirley Bailey,Cashier,296.0,,,1813,2019-07-02 00:00:00,Active,,6.29,Commission,0.0175,
1409,Donald Morales,Cashier,296.0,,,1813,2018-09-27 00:00:00,Active,,7.05,Commission,0.0175,
1410,James Baker,Cashier,296.0,,,1813,2023-09-09 00:00:00,Active,,2.1,Commission,0.0125,
1411,Carol Evans,Senior Ambassador,611.0,,,1814,2014-02-01 00:00:00,Active,,11.7,Commission,0.045,
1412,Joseph Cook,Cashier,611.0,,,1814,2022-12-07 00:00:00,Active,,2.86,Commission,0.0125,
1413,Brenda Parker,Senior Ambassador,611.0,,,1814,2023-06-22 00:00:00,Terminated,2024-09-05 00:00:00,2.32,Commission,0.035,
1414,Anthony Evans,Cashier,611.0,,,1814,2018-03-22 00:00:00,Terminated,2025-07-26 00:00:00,7.57,Commission,0.0175,
1415,Angela Cooper,Ambassador,611.0,,,1814,2023-03-21 00:00:00,Terminated,2024-01-08 00:00:00,2.57,Commission,0.025,
1416,Barbara Lopez,Ambassador,611.0,,,1814,2014-06-22 00:00:00,Active,,11.32,Commission,0.035,
1417,Andrew Jackson,Cashier,611.0,,,1814,2017-10-16 00:00:00,Active,,8.0,Commission,0.0175,
1418,Nicholas Peterson,Ambassador,611.0,,,1814,2019-08-10 00:00:00,Active,,6.19,Commission,0.035,
1419,Christopher Anderson,Cashier,611.0,,,1814,2017-10-31 00:00:00,Active,,7.96,Commission,0.0175,
1420,Nicholas Ortiz,Cashier,438.0,,,1815,2024-02-23 00:00:00,Active,,1.65,Commission,0.0125,
1421,Carol Allen,Cashier,438.0,,,1815,2024-11-23 00:00:00,Terminated,2025-03-28 00:00:00,0.9,Commission,0.01,
1422,Sarah Wilson,Ambassador,438.0,,,1815,2025-07-26 00:00:00,Active,,0.22,Commission,0.02,
1423,Jennifer Brown,Cashier,438.0,,,1815,2025-03-12 00:00:00,Terminated,2025-05-01 00:00:00,0.6,Commission,0.01,
1424,Jason Rogers,Lead,438.0,,,1815,2020-10-11 00:00:00,Active,,5.01,Commission,0.06,
1425,Patricia Clark,Cashier,438.0,,,1815,2023-08-09 00:00:00,Terminated,2025-05-21 00:00:00,2.19,Commission,0.0125,
1426,Margaret Phillips,Ambassador,438.0,,,1815,2018-08-02 00:00:00,Active,,7.21,Commission,0.035,
1427,Brandon Young,Cashier,438.0,,,1815,2022-07-20 00:00:00,Active,,3.24,Commission,0.015,
1428,Ryan Turner,Cashier,438.0,,,1815,2023-06-09 00:00:00,Terminated,2025-05-14 00:00:00,2.36,Commission,0.0125,
1429,Mary Ramirez,Cashier,355.0,,,1816,2021-06-10 00:00:00,Active,,4.35,Commission,0.015,
1430,Laura Roberts,Ambassador,355.0,,,1816,2016-01-10 00:00:00,Active,,9.77,Commission,0.035,
1431,Kimberly Gonzalez,Cashier,355.0,,,1816,2017-05-26 00:00:00,Active,,8.39,Commission,0.0175,
1432,Amy Williams,Senior Ambassador,355.0,,,1816,2019-08-27 00:00:00,Active,,6.14,Commission,0.045,
1433,Patricia Stewart,Senior Ambassador,355.0,,,1816,2013-09-11 00:00:00,Active,,12.1,Commission,0.045,
1434,Thomas Johnson,Cashier,355.0,,,1816,2014-04-05 00:00:00,Active,,11.53,Commission,0.0175,
1435,Kenneth Johnson,Ambassador,355.0,,,1816,2021-07-13 00:00:00,Active,,4.26,Commission,0.03,
1436,Linda Howard,Ambassador,355.0,,,1816,2015-12-03 00:00:00,Terminated,2018-05-26 00:00:00,9.87,Commission,0.035,
1437,Stephanie Wilson,Ambassador,819.0,,,1817,2025-01-09 00:00:00,Terminated,2025-05-26 00:00:00,0.77,Commission,0.02,
1438,Amanda Reyes,Ambassador,819.0,,,1817,2021-10-27 00:00:00,Active,,3.97,Commission,0.03,
1439,Helen Edwards,Cashier,819.0,,,1817,2023-01-17 00:00:00,Active,,2.75,Commission,0.0125,
1440,Patricia Campbell,Ambassador,819.0,,,1817,2015-10-18 00:00:00,Active,,10.0,Commission,0.035,
1441,Brandon King,Ambassador,819.0,,,1817,2023-09-16 00:00:00,Active,,2.08,Commission,0.025,
1442,Brandon Reed,Cashier,813.0,,,1818,2022-04-28 00:00:00,Terminated,2024-09-13 00:00:00,3.47,Commission,0.015,
1443,John Garcia,Cashier,813.0,,,1818,2022-01-06 00:00:00,Active,,3.78,Commission,0.015,
1444,Emily Anderson,Cashier,813.0,,,1818,2022-05-30 00:00:00,Active,,3.38,Commission,0.015,
1445,Timothy Jones,Cashier,813.0,,,1818,2019-01-02 00:00:00,Active,,6.79,Commission,0.0175,
1446,Margaret Thomas,Ambassador,813.0,,,1818,2023-04-14 00:00:00,Active,,2.51,Commission,0.025,
1447,Mark Evans,Ambassador,813.0,,,1818,2021-05-15 00:00:00,Active,,4.42,Commission,0.03,
1448,Eric Evans,Cashier,705.0,,,1819,2025-01-05 00:00:00,Active,,0.78,Commission,0.01,
1449,Pamela Sanchez,Ambassador,705.0,,,1819,2020-10-17 00:00:00,Terminated,2022-10-30 00:00:00,5.0,Commission,0.035,
1450,Mark Morris,Lead,705.0,,,1819,2021-07-26 00:00:00,Active,,4.22,Commission,0.05,
1451,Emma Richardson,Cashier,705.0,,,1819,2020-11-13 00:00:00,Active,,4.92,Commission,0.015,
1452,Michelle Cruz,Ambassador,705.0,,,1819,2022-07-15 00:00:00,Terminated,2023-04-28 00:00:00,3.26,Commission,0.03,
1453,Rebecca Wright,Ambassador,705.0,,,1819,2022-08-22 00:00:00,Active,,3.15,Commission,0.03,
1454,Jason Lopez,Cashier,555.0,,,1820,2025-06-26 00:00:00,Active,,0.31,Commission,0.01,
1455,Donald Clark,Cashier,555.0,,,1820,2016-01-12 00:00:00,Active,,9.76,Commission,0.0175,
1456,Charles Young,Cashier,555.0,,,1820,2020-11-07 00:00:00,Terminated,2024-10-09 00:00:00,4.94,Commission,0.015,
1457,Donna Turner,Senior Ambassador,555.0,,,1820,2016-11-18 00:00:00,Active,,8.91,Commission,0.045,
1458,Sandra Gutierrez,Cashier,555.0,,,1820,2025-02-03 00:00:00,Terminated,2025-08-27 00:00:00,0.7,Commission,0.01,
1459,Helen Morgan,Cashier,555.0,,,1820,2022-04-14 00:00:00,Active,,3.51,Commission,0.015,
1460,Ashley Hill,Cashier,555.0,,,1820,2018-09-12 00:00:00,Active,,7.09,Commission,0.0175,
1461,Ryan Adams,Ambassador,555.0,,,1820,2021-04-21 00:00:00,Active,,4.49,Commission,0.03,
1462,Carol Cooper,Cashier,70.0,,,1821,2022-07-19 00:00:00,Terminated,2023-03-11 00:00:00,3.24,Commission,0.015,
1463,Brian Green,Cashier,70.0,,,1821,2023-06-03 00:00:00,Active,,2.37,Commission,0.0125,
1464,Mark Morales,Senior Ambassador,70.0,,,1821,2016-09-19 00:00:00,Active,,9.07,Commission,0.045,
1465,Kimberly Anderson,Lead,70.0,,,1821,2017-02-24 00:00:00,Active,,8.64,Commission,0.06,
1466,Amy Jones,Senior Ambassador,70.0,,,1821,2013-05-21 00:00:00,Active,,12.41,Commission,0.045,
1467,Jason Sanchez,Ambassador,70.0,,,1821,2015-05-20 00:00:00,Terminated,2022-07-14 00:00:00,10.41,Commission,0.035,
1468,Amy Young,Senior Ambassador,70.0,,,1821,2015-12-02 00:00:00,Active,,9.87,Commission,0.045,
1469,Matthew Gomez,Cashier,70.0,,,1821,2021-04-21 00:00:00,Active,,4.49,Commission,0.015,
1470,Edward Reyes,Cashier,70.0,,,1821,2018-07-21 00:00:00,Terminated,2023-03-25 00:00:00,7.24,Commission,0.0175,
1471,Kathleen Reyes,Ambassador,70.0,,,1821,2021-02-05 00:00:00,Active,,4.69,Commission,0.03,
1472,Nicole Wilson,Senior Ambassador,945.0,,,1822,2018-10-21 00:00:00,Active,,6.99,Commission,0.045,
1473,Nicholas Williams,Ambassador,945.0,,,1822,2021-07-21 00:00:00,Active,,4.24,Commission,0.03,
1474,Jeffrey Allen,Ambassador,945.0,,,1822,2021-09-16 00:00:00,Active,,4.08,Commission,0.03,
1475,Justin Peterson,Cashier,945.0,,,1822,2020-01-23 00:00:00,Active,,5.73,Commission,0.0175,
1476,Ronald Gonzalez,Senior Ambassador,945.0,,,1822,2021-10-28 00:00:00,Terminated,2023-04-21 00:00:00,3.97,Commission,0.04,
1477,Timothy White,Cashier,945.0,,,1822,2022-11-13 00:00:00,Terminated,2024-12-10 00:00:00,2.92,Commission,0.0125,
1478,Linda Wright,Senior Ambassador,945.0,,,1822,2024-05-18 00:00:00,Active,,1.41,Commission,0.035,
1479,Mary Gutierrez,Cashier,945.0,,,1822,2022-09-06 00:00:00,Active,,3.11,Commission,0.015,
1480,Stephanie Sanchez,Senior Ambassador,945.0,,,1822,2024-02-15 00:00:00,Active,,1.67,Commission,0.035,
1481,Patricia Richardson,Cashier,945.0,,,1822,2022-10-09 00:00:00,Active,,3.02,Commission,0.015,
1482,Daniel Allen,Ambassador,945.0,,,1822,2020-10-04 00:00:00,Active,,5.03,Commission,0.035,
1483,Stephanie Roberts,Lead,908.0,,,1823,2020-11-12 00:00:00,Active,,4.93,Commission,0.05,
1484,Patricia Turner,Cashier,908.0,,,1823,2020-12-26 00:00:00,Active,,4.81,Commission,0.015,
1485,Susan Garcia,Ambassador,908.0,,,1823,2022-08-28 00:00:00,Active,,3.14,Commission,0.03,
1486,Betty Bailey,Cashier,908.0,,,1823,2021-11-12 00:00:00,Active,,3.93,Commission,0.015,
1487,Eric Morgan,Cashier,908.0,,,1823,2025-01-26 00:00:00,Active,,0.72,Commission,0.01,
1488,Emma Nguyen,Ambassador,102.0,,,1824,2021-07-16 00:00:00,Active,,4.25,Commission,0.03,
1489,Matthew Lopez,Ambassador,102.0,,,1824,2024-01-25 00:00:00,Terminated,2024-03-01 00:00:00,1.73,Commission,0.025,
1490,Mary Jackson,Ambassador,102.0,,,1824,2022-12-22 00:00:00,Active,,2.82,Commission,0.025,
1491,Angela Roberts,Senior Ambassador,102.0,,,1824,2022-06-17 00:00:00,Active,,3.33,Commission,0.04,
1492,Lisa Kim,Cashier,102.0,,,1824,2025-07-10 00:00:00,Active,,0.27,Commission,0.01,
1493,Sharon Martinez,Cashier,102.0,,,1824,2016-09-05 00:00:00,Active,,9.11,Commission,0.0175,
1494,Linda Wilson,Ambassador,102.0,,,1824,2020-06-16 00:00:00,Terminated,2023-09-04 00:00:00,5.33,Commission,0.035,
1495,David Scott,Cashier,409.0,,,1825,2025-01-11 00:00:00,Terminated,2025-01-11 00:00:00,0.76,Commission,0.01,
1496,Edward Ward,Ambassador,409.0,,,1825,2021-05-26 00:00:00,Terminated,2022-07-18 00:00:00,4.39,Commission,0.03,
1497,Richard Hill,Cashier,409.0,,,1825,2024-01-10 00:00:00,Active,,1.77,Commission,0.0125,
1498,Elizabeth Jones,Ambassador,409.0,,,1825,2020-08-29 00:00:00,Active,,5.13,Commission,0.035,
1499,Jonathan Cooper,Ambassador,409.0,,,1825,2025-01-15 00:00:00,Active,,0.75,Commission,0.02,
1500,Michael Allen,Ambassador,409.0,,,1825,2024-08-12 00:00:00,Active,,1.18,Commission,0.025,
1501,Scott Harris,Cashier,523.0,,,1826,2017-07-04 00:00:00,Active,,8.29,Commission,0.0175,
1502,Helen Young,Ambassador,523.0,,,1826,2021-01-28 00:00:00,Active,,4.72,Commission,0.03,
1503,Sharon Baker,Lead,523.0,,,1826,2018-12-01 00:00:00,Active,,6.88,Commission,0.06,
1504,Donald Reed,Ambassador,523.0,,,1826,2016-07-02 00:00:00,Active,,9.29,Commission,0.035,
1505,Margaret Cooper,Senior Ambassador,523.0,,,1826,2023-03-04 00:00:00,Active,,2.62,Commission,0.035,
1506,Ryan Edwards,Senior Ambassador,523.0,,,1826,2018-03-08 00:00:00,Active,,7.61,Commission,0.045,
1507,Mark Peterson,Cashier,523.0,,,1826,2021-08-23 00:00:00,Active,,4.15,Commission,0.015,
1508,Daniel Howard,Cashier,523.0,,,1826,2023-03-12 00:00:00,Terminated,2023-05-05 00:00:00,2.6,Commission,0.0125,
1509,Mary Ward,Ambassador,212.0,,,1827,2021-11-28 00:00:00,Active,,3.88,Commission,0.03,
1510,Emma Rogers,Cashier,212.0,,,1827,2023-02-16 00:00:00,Terminated,2023-09-18 00:00:00,2.66,Commission,0.0125,
1511,Steven Young,Cashier,212.0,,,1827,2025-09-18 00:00:00,Active,,0.08,Commission,0.01,
1512,Amanda Robinson,Cashier,212.0,,,1827,2021-11-07 00:00:00,Active,,3.94,Commission,0.015,
1513,Richard Phillips,Cashier,212.0,,,1827,2024-10-17 00:00:00,Active,,1.0,Commission,0.0125,
1514,Linda Turner,Cashier,212.0,,,1827,2025-04-06 00:00:00,Active,,0.53,Commission,0.01,
1515,William Thompson,Cashier,212.0,,,1827,2025-08-11 00:00:00,Active,,0.18,Commission,0.01,
1516,Richard Davis,Ambassador,212.0,,,1827,2020-02-18 00:00:00,Active,,5.66,Commission,0.035,
1517,Paul Morgan,Cashier,212.0,,,1827,2022-01-27 00:00:00,Active,,3.72,Commission,0.015,
1518,Eric Rogers,Cashier,212.0,,,1827,2025-02-06 00:00:00,Active,,0.69,Commission,0.01,
1519,Jennifer Bailey,Ambassador,212.0,,,1827,2024-07-27 00:00:00,Active,,1.22,Commission,0.025,
1520,Emily Stewart,Ambassador,531.0,,,1828,2020-08-12 00:00:00,Active,,5.18,Commission,0.035,
1521,Cynthia Green,Cashier,531.0,,,1828,2017-03-23 00:00:00,Active,,8.57,Commission,0.0175,
1522,Christopher Ortiz,Cashier,531.0,,,1828,2021-03-05 00:00:00,Active,,4.62,Commission,0.015,
1523,Amy Kelly,Senior Ambassador,531.0,,,1828,2020-06-23 00:00:00,Terminated,2021-06-09 00:00:00,5.31,Commission,0.045,
1524,Ryan Davis,Ambassador,531.0,,,1828,2024-10-31 00:00:00,Active,,0.96,Commission,0.02,
1525,Stephen Allen,Ambassador,531.0,,,1828,2024-11-23 00:00:00,Terminated,2025-04-03 00:00:00,0.9,Commission,0.02,
1526,William Lewis,Cashier,50.0,,,1829,2021-07-02 00:00:00,Active,,4.29,Commission,0.015,
1527,Dorothy Ramirez,Lead,50.0,,,1829,2014-03-08 00:00:00,Active,,11.61,Commission,0.06,
1528,Anthony Thompson,Senior Ambassador,50.0,,,1829,2021-09-24 00:00:00,Active,,4.06,Commission,0.04,
1529,Anthony Kelly,Ambassador,50.0,,,1829,2021-10-29 00:00:00,Active,,3.96,Commission,0.03,
1530,Emily Thomas,Cashier,50.0,,,1829,2015-07-29 00:00:00,Active,,10.22,Commission,0.0175,
1531,Edward Gomez,Cashier,50.0,,,1829,2025-02-13 00:00:00,Terminated,2025-05-15 00:00:00,0.67,Commission,0.01,
1532,Jennifer Collins,Ambassador,50.0,,,1829,2022-10-17 00:00:00,Terminated,2024-02-19 00:00:00,3.0,Commission,0.03,
1533,Ronald Bailey,Cashier,50.0,,,1829,2024-04-02 00:00:00,Active,,1.54,Commission,0.0125,
1534,Mary Collins,Lead,50.0,,,1829,2018-10-03 00:00:00,Active,,7.04,Commission,0.06,
1535,Gary Collins,Ambassador,50.0,,,1829,2018-04-24 00:00:00,Active,,7.48,Commission,0.035,
1536,Susan Clark,Cashier,50.0,,,1829,2021-09-03 00:00:00,Terminated,2025-01-16 00:00:00,4.12,Commission,0.015,
1537,Pamela Lewis,Ambassador,984.0,,,1830,2023-08-26 00:00:00,Active,,2.14,Commission,0.025,
1538,Stephanie Howard,Cashier,984.0,,,1830,2022-08-06 00:00:00,Terminated,2023-05-10 00:00:00,3.2,Commission,0.015,
1539,Jacob Garcia,Ambassador,984.0,,,1830,2021-09-18 00:00:00,Active,,4.08,Commission,0.03,
1540,Donna Ward,Cashier,984.0,,,1830,2024-01-03 00:00:00,Terminated,2025-03-30 00:00:00,1.79,Commission,0.0125,
1541,Amanda White,Ambassador,984.0,,,1830,2024-07-26 00:00:00,Active,,1.22,Commission,0.025,
1542,Barbara Jackson,Senior Ambassador,360.0,,,1831,2022-12-06 00:00:00,Active,,2.86,Commission,0.035,
1543,Justin Flores,Ambassador,360.0,,,1831,2015-08-12 00:00:00,Terminated,2017-10-02 00:00:00,10.18,Commission,0.035,
1544,Michelle Parker,Cashier,360.0,,,1831,2020-09-23 00:00:00,Active,,5.06,Commission,0.0175,
1545,Jessica Johnson,Cashier,360.0,,,1831,2024-09-13 00:00:00,Active,,1.09,Commission,0.0125,
1546,Kevin Robinson,Lead,360.0,,,1831,2018-07-01 00:00:00,Active,,7.29,Commission,0.06,
1547,Jessica Allen,Senior Ambassador,360.0,,,1831,2017-02-15 00:00:00,Terminated,2024-04-11 00:00:00,8.67,Commission,0.045,
1548,Linda Smith,Ambassador,360.0,,,1831,2021-07-21 00:00:00,Active,,4.24,Commission,0.03,
1549,Stephanie Taylor,Cashier,360.0,,,1831,2025-07-27 00:00:00,Active,,0.22,Commission,0.01,
1550,David White,Ambassador,360.0,,,1831,2022-05-17 00:00:00,Active,,3.42,Commission,0.03,
1551,Emily Nguyen,Senior Ambassador,360.0,,,1831,2017-06-12 00:00:00,Active,,8.35,Commission,0.045,
1552,Jessica Stewart,Cashier,360.0,,,1831,2024-01-20 00:00:00,Active,,1.74,Commission,0.0125,
1553,Amanda Davis,Cashier,926.0,,,1832,2022-02-15 00:00:00,Terminated,2022-10-31 00:00:00,3.67,Commission,0.015,
1554,Charles Gutierrez,Senior Ambassador,926.0,,,1832,2022-02-27 00:00:00,Terminated,2025-04-24 00:00:00,3.63,Commission,0.04,
1555,Dorothy Mitchell,Cashier,926.0,,,1832,2016-07-03 00:00:00,Active,,9.29,Commission,0.0175,
1556,Jacob Kim,Ambassador,926.0,,,1832,2015-09-23 00:00:00,Active,,10.06,Commission,0.035,
1557,Brandon Parker,Cashier,926.0,,,1832,2017-06-08 00:00:00,Active,,8.36,Commission,0.0175,
1558,Elizabeth Scott,Senior Ambassador,926.0,,,1832,2024-08-03 00:00:00,Active,,1.2,Commission,0.035,
1559,Steven Collins,Cashier,316.0,,,1833,2020-04-21 00:00:00,Active,,5.49,Commission,0.0175,
1560,Laura Rodriguez,Cashier,316.0,,,1833,2021-01-31 00:00:00,Active,,4.71,Commission,0.015,
1561,Pamela Nguyen,Cashier,316.0,,,1833,2021-11-29 00:00:00,Terminated,2023-03-29 00:00:00,3.88,Commission,0.015,
1562,William Hernandez,Cashier,316.0,,,1833,2022-06-14 00:00:00,Active,,3.34,Commission,0.015,
1563,Ronald Cox,Senior Ambassador,316.0,,,1833,2024-05-21 00:00:00,Active,,1.4,Commission,0.035,
1564,Jason Cox,Cashier,316.0,,,1833,2025-02-02 00:00:00,Terminated,2025-04-10 00:00:00,0.7,Commission,0.01,
1565,Brenda Bailey,Ambassador,814.0,,,1834,2024-07-31 00:00:00,Active,,1.21,Commission,0.025,
1566,James Gutierrez,Cashier,814.0,,,1834,2023-05-02 00:00:00,Active,,2.46,Commission,0.0125,
1567,Matthew Evans,Cashier,814.0,,,1834,2024-01-22 00:00:00,Active,,1.73,Commission,0.0125,
1568,Jason Reyes,Cashier,814.0,,,1834,2022-04-07 00:00:00,Active,,3.53,Commission,0.015,
1569,Edward Peterson,Cashier,814.0,,,1834,2022-07-27 00:00:00,Terminated,2024-02-15 00:00:00,3.22,Commission,0.015,
1570,Larry Gonzalez,Cashier,814.0,,,1834,2024-10-16 00:00:00,Active,,1.0,Commission,0.0125,
1571,Jennifer Richardson,Senior Ambassador,814.0,,,1834,2023-11-08 00:00:00,Active,,1.94,Commission,0.035,
1572,Dorothy King,Ambassador,814.0,,,1834,2024-10-08 00:00:00,Active,,1.02,Commission,0.025,
1573,Helen Collins,Ambassador,814.0,,,1834,2025-01-05 00:00:00,Terminated,2025-08-24 00:00:00,0.78,Commission,0.02,
1574,Laura Garcia,Cashier,615.0,,,1835,2025-06-26 00:00:00,Active,,0.31,Commission,0.01,
1575,Joseph Richardson,Cashier,615.0,,,1835,2019-05-17 00:00:00,Terminated,2020-01-13 00:00:00,6.42,Commission,0.0175,
1576,Shirley Jackson,Cashier,615.0,,,1835,2024-03-11 00:00:00,Active,,1.6,Commission,0.0125,
1577,Emily Cox,Ambassador,615.0,,,1835,2020-12-06 00:00:00,Active,,4.86,Commission,0.03,
1578,Patricia Roberts,Cashier,615.0,,,1835,2018-12-21 00:00:00,Terminated,2025-02-21 00:00:00,6.82,Commission,0.0175,
1579,Timothy Bailey,Senior Ambassador,615.0,,,1835,2019-07-10 00:00:00,Terminated,2019-09-07 00:00:00,6.27,Commission,0.045,
1580,Anna Morris,Ambassador,227.0,,,1836,2018-12-22 00:00:00,Active,,6.82,Commission,0.035,
1581,Jason Martin,Senior Ambassador,227.0,,,1836,2021-03-20 00:00:00,Active,,4.58,Commission,0.04,
1582,Michelle Taylor,Ambassador,227.0,,,1836,2021-12-12 00:00:00,Active,,3.84,Commission,0.03,
1583,Rebecca Sanchez,Cashier,227.0,,,1836,2023-12-01 00:00:00,Active,,1.88,Commission,0.0125,
1584,Karen Reyes,Cashier,227.0,,,1836,2022-08-28 00:00:00,Active,,3.14,Commission,0.015,
1585,Anthony Collins,Ambassador,209.0,,,1837,2023-06-11 00:00:00,Active,,2.35,Commission,0.025,
1586,Mary Diaz,Cashier,209.0,,,1837,2020-09-09 00:00:00,Active,,5.1,Commission,0.0175,
1587,Eric Ortiz,Cashier,209.0,,,1837,2020-04-19 00:00:00,Terminated,2021-01-23 00:00:00,5.49,Commission,0.0175,
1588,Emma Davis,Senior Ambassador,209.0,,,1837,2016-10-23 00:00:00,Active,,8.98,Commission,0.045,
1589,Robert Roberts,Ambassador,209.0,,,1837,2015-08-01 00:00:00,Active,,10.21,Commission,0.035,
1590,Steven Perez,Cashier,209.0,,,1837,2025-02-10 00:00:00,Active,,0.68,Commission,0.01,
1591,Helen Nguyen,Cashier,209.0,,,1837,2024-11-12 00:00:00,Active,,0.93,Commission,0.01,
1592,Dorothy Peterson,Ambassador,209.0,,,1837,2023-12-15 00:00:00,Active,,1.84,Commission,0.025,
1593,Deborah Reyes,Cashier,209.0,,,1837,2015-04-27 00:00:00,Active,,10.47,Commission,0.0175,
1594,Rebecca Lopez,Lead,209.0,,,1837,2015-04-10 00:00:00,Active,,10.52,Commission,0.06,
1595,Robert King,Senior Ambassador,334.0,,,1838,2021-06-11 00:00:00,Active,,4.35,Commission,0.04,
1596,Jacob Cox,Cashier,334.0,,,1838,2021-08-20 00:00:00,Active,,4.16,Commission,0.015,
1597,Eric Cox,Ambassador,334.0,,,1838,2020-04-23 00:00:00,Active,,5.48,Commission,0.035,
1598,Christopher Hernandez,Cashier,334.0,,,1838,2024-03-13 00:00:00,Terminated,2025-03-17 00:00:00,1.59,Commission,0.0125,
1599,David Baker,Cashier,334.0,,,1838,2021-08-19 00:00:00,Active,,4.16,Commission,0.015,
1600,Gary Morris,Cashier,788.0,,,1839,2021-02-28 00:00:00,Active,,4.63,Commission,0.015,
1601,Stephanie Gonzalez,Ambassador,788.0,,,1839,2021-05-16 00:00:00,Active,,4.42,Commission,0.03,
1602,Patricia Morris,Senior Ambassador,788.0,,,1839,2024-10-13 00:00:00,Active,,1.01,Commission,0.035,
1603,Mark Rivera,Cashier,788.0,,,1839,2024-07-03 00:00:00,Active,,1.29,Commission,0.0125,
1604,Brian Taylor,Cashier,788.0,,,1839,2025-08-20 00:00:00,Active,,0.16,Commission,0.01,
1605,Margaret Perez,Cashier,788.0,,,1839,2019-08-16 00:00:00,Active,,6.17,Commission,0.0175,
1606,Charles Morris,Cashier,788.0,,,1839,2025-05-03 00:00:00,Active,,0.45,Commission,0.01,
1607,Nancy Johnson,Ambassador,788.0,,,1839,2022-11-12 00:00:00,Active,,2.93,Commission,0.025,
1608,Laura Evans,Ambassador,788.0,,,1839,2023-03-09 00:00:00,Terminated,2024-09-18 00:00:00,2.61,Commission,0.025,
1609,Karen Green,Cashier,788.0,,,1839,2025-03-12 00:00:00,Active,,0.6,Commission,0.01,
1610,Anthony Scott,Lead,766.0,,,1840,2022-09-28 00:00:00,Active,,3.05,Commission,0.05,
1611,Joshua Smith,Cashier,766.0,,,1840,2020-01-04 00:00:00,Terminated,2022-07-19 00:00:00,5.78,Commission,0.0175,
1612,Christopher Hall,Senior Ambassador,766.0,,,1840,2023-08-19 00:00:00,Active,,2.16,Commission,0.035,
1613,Dorothy Taylor,Cashier,766.0,,,1840,2023-01-21 00:00:00,Active,,2.74,Commission,0.0125,
1614,Kenneth Harris,Cashier,766.0,,,1840,2022-10-12 00:00:00,Active,,3.01,Commission,0.015,
1615,Anthony Ortiz,Senior Ambassador,766.0,,,1840,2020-12-31 00:00:00,Active,,4.79,Commission,0.04,
1616,Eric King,Ambassador,766.0,,,1840,2022-06-11 00:00:00,Terminated,2025-05-06 00:00:00,3.35,Commission,0.03,
1617,Nancy King,Cashier,766.0,,,1840,2025-02-06 00:00:00,Active,,0.69,Commission,0.01,
1618,Angela Turner,RVP,,,East,,2013-08-18 00:00:00,Active,,12.16,Salary,,165000
1619,Brenda Kelly,RVP,,,Midwest,,2014-03-21 00:00:00,Active,,11.57,Salary,,165000
1620,Dorothy Murphy,RVP,,,South,,2019-09-23 00:00:00,Active,,6.06,Salary,,165000
1621,Jennifer Flores,RVP,,,Southwest,,2012-08-10 00:00:00,Active,,13.18,Salary,,165000
1622,Deborah Carter,RVP,,,West,,2016-12-06 00:00:00,Active,,8.86,Salary,,165000
1623,Timothy Cook,AVP,,East-1,East,1618,2025-03-09 00:00:00,Active,,0.61,Salary,,85000
1624,Rebecca Moore,AVP,,East-2,East,1618,2021-08-25 00:00:00,Active,,4.14,Salary,,100000
1625,Shirley Thompson,AVP,,East-3,East,1618,2021-02-06 00:00:00,Active,,4.69,Salary,,100000
1626,Eric Martin,AVP,,Midwest-1,Midwest,1619,2017-08-09 00:00:00,Active,,8.19,Salary,,110000
1627,Kimberly Rodriguez,AVP,,Midwest-2,Midwest,1619,2017-02-25 00:00:00,Active,,8.64,Salary,,110000
1628,Sandra Anderson,AVP,,Midwest-3,Midwest,1619,2017-04-21 00:00:00,Active,,8.49,Salary,,110000
