Date Value,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Manufacturer,Product Name,TY Sales,LY Sales,LLY Sales,TY Quantity,LY Quantity,LLY Quantity,LY Discount,LLY Discount,TY Discount,LY Profit,TY Profit,LLY Profit
8/6/2025,US-2024-163895,8/11/2024,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Boise,Idaho,83704,West,OFF-BI-10004970,Office Supplies,Binders,ACCOHIDE,"ACCOHIDE 3-Ring Binder, Blue, 1""",0,3.304,0,0,1,0,0.2,0,0,1.1151,0,0
7/18/2023,US-2023-138198,7/23/2023,Standard Class,JL-15130,Jack Lebron,Consumer,United States,New Rochelle,New York,10801,East,OFF-BI-10002103,Office Supplies,Binders,Cardinal,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,0,0,2,0,0,0,0,0.2,0,4.5188,0
7/16/2025,US-2025-157161,7/20/2025,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,Other,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,0,0,3,0,0,0,0,0,0,5.58,0
6/17/2023,US-2023-144414,6/21/2023,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004995,Office Supplies,Binders,GBC,GBC DocuBind P400 Electric Binding System,3266.376,0,0,3,0,0,0,0,0.2,0,1061.5722,0
12/19/2025,US-2024-123218,12/25/2024,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10001061,Technology,Phones,Apple,Apple iPhone 5C,0,159.984,0,0,2,0,0.2,0,0,11.9988,0,0
9/3/2024,US-2023-135699,8/29/2023,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003001,Office Supplies,Paper,Xerox,Xerox 1986,0,13.36,0,0,2,0,0,0,0,6.4128,0,0
3/17/2023,US-2023-158442,3/17/2023,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10003732,Office Supplies,Art,Newell,Newell 333,4.448,0,0,2,0,0,0,0,0.2,0,0.3336,0
12/30/2023,CA-2023-143500,1/3/2024,Standard Class,HO-15230,Harry Olson,Consumer,Canada,Charlottetown,Prince Edward Island,,East,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones,Wilson Jones Impact Binders,3.024,0,0,3,0,0,0,0,0.2,0,-0.6048,0
12/8/2024,US-2024-156118,12/12/2024,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10000533,Office Supplies,Paper,Southworth,Southworth Parchment Paper & Envelopes,15.696,0,0,3,0,0,0,0,0.2,0,5.1012,0
11/28/2024,US-2024-111612,12/2/2024,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10003021,Office Supplies,Fasteners,Other,Staples,3.008,0,0,2,0,0,0,0,0.2,0,0.564,0
9/25/2026,US-2026-144904,10/1/2026,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-AR-10003732,Office Supplies,Art,Newell,Newell 333,5.56,0,0,2,0,0,0,0,0,0,1.4456,0
5/26/2024,US-2024-143147,5/28/2024,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10000863,Furniture,Chairs,Novimex,Novimex Swivel Fabric Task Chair,105.686,0,0,1,0,0,0,0,0.3,0,-28.6862,0
5/23/2026,US-2025-136126,5/24/2025,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,23602,South,OFF-PA-10004327,Office Supplies,Paper,Xerox,Xerox 1911,0,191.6,0,0,4,0,0,0,0,91.968,0,0
10/22/2025,US-2023-110408,10/20/2023,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,FUR-CH-10003774,Furniture,Chairs,Global,"Global Wood Trimmed Manager's Task Chair, Khaki",0,0,545.88,0,0,6,0,0,0,0,0,70.9644
10/13/2026,US-2026-103212,10/14/2026,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-PA-10004355,Office Supplies,Paper,Xerox,Xerox 231,25.92,0,0,4,0,0,0,0,0,0,12.4416,0
11/7/2025,US-2025-132997,11/9/2025,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10000586,Technology,Phones,AT&T,AT&T SB67148 SynJ,263.96,0,0,4,0,0,0,0,0,0,71.2692,0
12/29/2023,US-2023-102330,1/3/2024,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,TEC-PH-10001051,Technology,Phones,HTC,HTC One,319.968,0,0,4,0,0,0,0,0.2,0,35.9964,0
11/10/2025,US-2025-140935,11/12/2025,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-BO-10003966,Furniture,Bookcases,Sauder,"Sauder Facets Collection Library, Sky Alder Finish",341.96,0,0,2,0,0,0,0,0,0,54.7136,0
9/22/2024,US-2023-131947,9/22/2023,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10001473,Office Supplies,Art,Newell,Newell 313,0,5.248,0,0,2,0,0.2,0,0,0.4592,0,0
5/7/2026,US-2025-164672,5/13/2025,Second Class,GB-14530,George Bell,Corporate,United States,Dover,Delaware,19901,East,FUR-FU-10001488,Furniture,Furnishings,Tenex,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",0,211.96,0,0,2,0,0,0,0,42.392,0,0
1/30/2025,US-2023-155502,1/31/2023,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-PA-10000380,Office Supplies,Paper,REDIFORM,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",0,0,16.68,0,0,2,0,0,0,0,0,8.34
8/29/2025,US-2023-126200,8/29/2023,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002225,Office Supplies,Binders,Other,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",0,0,12.384,0,0,3,0,0.8,0,0,0,-19.8144
5/25/2026,US-2025-119186,5/26/2025,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-CH-10001973,Furniture,Chairs,Office Star,Office Star Flex Back Scooter Chair with White Frame,0,388.43,0,0,5,0,0.3,0,0,-88.784,0,0
10/1/2026,US-2026-117807,10/7/2026,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox,Xerox 1915,104.85,0,0,1,0,0,0,0,0,0,50.328,0
2/16/2025,US-2024-105725,2/24/2024,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10001676,Furniture,Tables,Hon,Hon 61000 Series Interactive Training Tables,0,35.544,0,0,1,0,0.2,0,0,-0.888600000,0,0
7/6/2026,US-2025-135265,7/9/2025,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10003061,Furniture,Chairs,Global,"Global Leather Task Chair, Black",0,287.968,0,0,4,0,0.2,0,0,-3.599600000,0,0
11/3/2025,US-2025-128867,11/10/2025,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,Hunt,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,0,0,2,0,0,0,0,0,0,22.788,0
9/23/2026,US-2026-132521,9/25/2026,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10002191,Office Supplies,Appliances,Belkin,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96,0,0,2,0,0,0,0,0,0,33.5888,0
1/24/2026,US-2025-168046,1/28/2025,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,OFF-ST-10004337,Office Supplies,Storage,SAFCO,"SAFCO Commercial Wire Shelving, 72h",0,428.68,0,0,7,0,0,0,0,0,0,0
3/9/2025,US-2023-169061,3/8/2023,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701,East,TEC-AC-10002001,Technology,Accessories,Logitech,Logitech Wireless Gaming Headset G930,0,0,479.97,0,0,3,0,0,0,0,0,177.5889
2/10/2026,US-2024-104038,2/8/2024,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10002751,Office Supplies,Paper,Xerox,Xerox 1920,0,0,29.9,0,0,5,0,0,0,0,0,13.455
3/20/2024,US-2024-159534,3/23/2024,First Class,DH-13075,Dave Hallsten,Corporate,United States,New York City,New York,10035,East,OFF-ST-10001172,Office Supplies,Storage,Tennsco,"Tennsco Lockers, Sand",83.92,0,0,4,0,0,0,0,0,0,20.1408,0
9/18/2025,US-2024-147102,9/26/2024,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Columbus,Georgia,31907,South,TEC-AC-10000682,Technology,Accessories,Kensington,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,0,66.36,0,0,4,0,0,0,0,23.226,0,0
12/11/2025,US-2025-160745,12/16/2025,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,FUR-FU-10001935,Furniture,Furnishings,3M,3M Hangers With Command Adhesive,14.8,0,0,4,0,0,0,0,0,0,6.068,0
11/26/2025,US-2023-135090,11/26/2023,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10002245,Office Supplies,Paper,Xerox,Xerox 1895,0,0,53.82,0,0,9,0,0,0,0,0,24.219
8/23/2025,US-2023-164616,8/21/2023,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10004768,Office Supplies,Supplies,Acme,Acme Kleencut Forged Steel Scissors,0,0,9.184,0,0,2,0,0.2,0,0,0,1.148
9/24/2024,US-2023-138177,9/24/2023,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Chandler,Arizona,85224,West,FUR-TA-10004607,Furniture,Tables,Hon,Hon 2111 Invitation Series Straight Table,0,73.915,0,0,1,0,0.5,0,0,-45.8273,0,0
11/2/2023,US-2023-129147,11/6/2023,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001552,Technology,Phones,Other,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,50.232,0,0,7,0,0,0,0,0.4,0,-10.0464,0
5/23/2024,US-2024-119102,5/27/2024,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Woonsocket,Rhode Island,2895,East,OFF-ST-10004507,Office Supplies,Storage,Advantus,Advantus Rolling Storage Box,51.45,0,0,3,0,0,0,0,0,0,13.8915,0
3/6/2026,US-2024-133585,3/4/2024,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,Central,FUR-BO-10001811,Furniture,Bookcases,Atlantic,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",0,0,1227.9984,0,0,6,0,0.32,0,0,0,-36.117600000
6/1/2024,US-2024-161242,6/8/2024,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10001838,Office Supplies,Paper,Adams,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,0,0,2,0,0,0,0,0,0,5.7624,0
1/19/2024,US-2023-147774,1/26/2023,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Smyrna,Tennessee,37167,South,OFF-BI-10003091,Office Supplies,Binders,GBC,GBC DocuBind TL200 Manual Binding Machine,0,67.194,0,0,1,0,0.7,0,0,-51.5154,0,0
9/28/2025,CA-2023-160325,9/24/2023,Same Day,BP-11095,Bart Pistole,Corporate,Canada,Montreal,Quebec,,East,TEC-PH-10001944,Technology,Phones,Other,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,0,0,437.85,0,0,3,0,0,0,0,0,131.36
3/20/2026,US-2026-154214,3/25/2026,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10000206,Furniture,Furnishings,GE,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,0,0,1,0,0,0,0,0,0,1.3677,0
11/3/2026,US-2026-105998,11/5/2026,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft,Chromcraft Round Conference Tables,1673.184,0,0,12,0,0,0,0,0.2,0,20.9148,0
8/12/2025,US-2025-144477,8/14/2025,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000914,Office Supplies,Art,Boston,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,0,0,4,0,0,0,0,0.2,0,2.7984,0
6/23/2025,US-2025-140501,6/28/2025,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003129,Office Supplies,Paper,TOPS,Tops White Computer Printout Paper,146.73,0,0,3,0,0,0,0,0,0,68.9631,0
5/29/2026,US-2025-108210,5/31/2025,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10000109,Technology,Accessories,Sony,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,0,223.96,0,0,5,0,0.2,0,0,11.198,0,0
6/10/2025,US-2025-121993,6/12/2025,First Class,JB-16000,Joy Bell-,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10003720,Office Supplies,Labels,Avery,Avery 487,23.616,0,0,8,0,0,0,0,0.2,0,7.9704,0
12/10/2025,US-2024-104346,12/16/2024,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-TA-10000849,Furniture,Tables,Bevis,Bevis Rectangular Conference Tables,0,364.95,0,0,5,0,0.5,0,0,-248.166,0,0
5/3/2024,US-2024-150770,5/6/2024,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10001575,Office Supplies,Binders,GBC,GBC Linen Binding Covers,49.568,0,0,2,0,0,0,0,0.2,0,17.3488,0
5/9/2026,US-2026-118199,5/11/2026,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10004171,Technology,Accessories,Razer,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,0,0,2,0,0,0,0,0,0,87.9912,0
12/20/2024,US-2024-158918,12/25/2024,Second Class,AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,Easy-staple paper,17.12,0,0,4,0,0,0,0,0,0,7.704,0
9/8/2025,US-2025-110009,9/13/2025,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002615,Office Supplies,Paper,Ampad,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,0,0,7,0,0,0,0,0,0,14.2002,0
4/13/2023,US-2023-122336,4/17/2023,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,Office Supplies,Art,Newell,Newell 314,17.856,0,0,4,0,0,0,0,0.2,0,1.116,0
8/6/2025,US-2025-105263,8/11/2025,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002399,Office Supplies,Art,Dixon,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,0,0,9,0,0,0,0,0,0,15.7194,0
11/18/2023,US-2023-163468,11/21/2023,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-TA-10002533,Furniture,Tables,Other,BPI Conference Tables,292.1,0,0,4,0,0,0,0,0.5,0,-175.26,0
6/20/2023,US-2023-166863,6/24/2023,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,OFF-ST-10004123,Office Supplies,Storage,SAFCO,Safco Industrial Wire Shelving System,509.488,0,0,7,0,0,0,0,0.2,0,-127.372,0
3/11/2023,US-2023-103338,3/15/2023,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001770,Office Supplies,Art,Other,Economy #2 Pencils,7.98,0,0,3,0,0,0,0,0,0,2.0748,0
11/1/2023,US-2023-152562,11/8/2023,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-ST-10000464,Office Supplies,Storage,Other,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,0,0,2,0,0,0,0,0,0,19.4656,0
3/23/2026,US-2025-164189,3/28/2025,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Gresham,Oregon,97030,West,TEC-PH-10003691,Technology,Phones,Other,BlackBerry Q10,0,403.168,0,0,4,0,0.2,0,0,25.198,0,0
12/10/2024,US-2024-143105,12/10/2024,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,10024,East,OFF-PA-10002713,Office Supplies,Paper,Adams,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",41.28,0,0,6,0,0,0,0,0,0,18.9888,0
7/17/2026,US-2025-102561,7/22/2025,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004971,Office Supplies,Paper,Xerox,Xerox 196,0,18.496,0,0,4,0,0.2,0,0,6.7048,0,0
6/13/2025,US-2023-115812,6/14/2023,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,90032,West,OFF-BI-10003910,Office Supplies,Binders,DXL,DXL Angle-View Binders with Locking Rings by Samsill,0,0,18.504,0,0,3,0,0.2,0,0,0,5.7825
12/18/2025,US-2025-145261,12/21/2025,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,FUR-TA-10002530,Furniture,Tables,Iceberg,"Iceberg OfficeWorks 42"" Round Tables",377.45,0,0,5,0,0,0,0,0.5,0,-264.215,0
11/22/2024,US-2024-118983,11/26/2024,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Fort Worth,Texas,76106,Central,OFF-AP-10002311,Office Supplies,Appliances,Holmes,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",68.81,0,0,5,0,0,0,0,0.8,0,-123.858,0
2/4/2026,US-2025-108504,2/5/2025,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,TEC-PH-10003645,Technology,Phones,Other,Aastra 57i VoIP phone,0,484.83,0,0,3,0,0,0,0,126.0558,0,0
12/5/2025,US-2024-127040,12/10/2024,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004255,Office Supplies,Paper,Xerox,Xerox 219,0,6.48,0,0,1,0,0,0,0,3.1104,0,0
9/10/2026,US-2026-110905,9/15/2026,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10002954,Office Supplies,Binders,Newell,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,0,0,3,0,0,0,0,0,0,6.5808,0
9/25/2025,US-2024-127173,10/3/2024,Standard Class,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,TEC-MA-10002859,Technology,Machines,Ativa,Ativa MDM8000 8-Sheet Micro-Cut Shredder,0,629.93,0,0,7,0,0,0,0,296.0671,0,0
8/30/2025,US-2024-111514,9/2/2024,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,TEC-MA-10000597,Technology,Machines,Lexmark,Lexmark S315 Color Inkjet Printer,0,239.976,0,0,3,0,0.2,0,0,80.9919,0,0
5/26/2024,US-2023-117639,5/25/2023,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South,TEC-PH-10001530,Technology,Phones,Plantronics,Plantronics Voyager Pro Legend,0,617.97,0,0,3,0,0,0,0,173.0316,0,0
5/28/2025,US-2025-134803,6/3/2025,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,TEC-MA-10001972,Technology,Machines,Okidata,Okidata C331dn Printer,558.4,0,0,2,0,0,0,0,0.2,0,41.88,0
12/8/2026,US-2026-148264,12/9/2026,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,West,FUR-FU-10002703,Furniture,Furnishings,Tenex,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",128.9,0,0,2,0,0,0,0,0,0,15.468,0
9/14/2026,US-2026-108931,9/19/2026,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003845,Office Supplies,Paper,Xerox,Xerox 1987,11.56,0,0,2,0,0,0,0,0,0,5.6644,0
6/9/2023,US-2023-115812,6/14/2023,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,90032,West,OFF-AR-10002833,Office Supplies,Art,Newell,Newell 322,7.28,0,0,4,0,0,0,0,0,0,1.9656,0
4/1/2025,US-2023-117380,4/3/2023,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Ohio,45503,East,FUR-TA-10000198,Furniture,Tables,Chromcraft,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,0,0,330.588,0,0,1,0,0.4,0,0,0,-143.2548
12/14/2025,US-2023-112991,12/14/2023,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10002222,Office Supplies,Paper,Xerox,"Xerox Color Copier Paper, 11"" x 17"", Ream",0,0,91.36,0,0,4,0,0,0,0,0,42.0256
10/26/2024,US-2024-139290,10/30/2024,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Rancho Cucamonga,California,91730,West,OFF-LA-10004008,Office Supplies,Labels,Avery,Avery 507,5.76,0,0,2,0,0,0,0,0,0,2.6496,0
12/9/2025,US-2023-166191,12/9/2023,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,Imation,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,0,0,408.744,0,0,7,0,0.2,0,0,0,76.6395
2/18/2026,US-2025-101630,2/23/2025,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,Acme,Acme Office Executive Series Stainless Steel Trimmers,0,25.71,0,0,3,0,0,0,0,6.6846,0,0
6/25/2025,US-2023-128146,6/25/2023,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Lakewood,New Jersey,8701,East,TEC-PH-10004539,Technology,Phones,Other,Wireless Extenders zBoost YX545 SOHO Signal Booster,0,0,1322.93,0,0,7,0,0,0,0,0,357.1911
7/16/2025,US-2025-157161,7/20/2025,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,0,0,5,0,0,0,0,0,0,11.086,0
3/31/2025,US-2025-151827,4/2/2025,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002789,Technology,Phones,Other,LG Exalt,280.782,0,0,3,0,0,0,0,0.4,0,-60.8361,0
9/19/2025,US-2025-114888,9/24/2025,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-SU-10001212,Office Supplies,Supplies,Other,Kleencut Forged Office Shears by Acme United Corporation,6.24,0,0,3,0,0,0,0,0,0,1.872,0
5/10/2023,US-2023-103310,5/15/2023,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,TEC-PH-10001817,Technology,Phones,Other,Wilson Electronics DB Pro Signal Booster,1432,0,0,5,0,0,0,0,0.2,0,125.3,0
7/25/2026,US-2026-167549,7/27/2026,First Class,EM-14200,Evan Minnotte,Home Office,United States,Dallas,Texas,75217,Central,FUR-TA-10004767,Furniture,Tables,SAFCO,Safco Drafting Table,298.116,0,0,6,0,0,0,0,0.3,0,-4.258800000,0
4/30/2026,US-2024-153878,4/30/2024,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin,Belkin 5 Outlet SurgeMaster Power Centers,0,0,272.4,0,0,5,0,0,0,0,0,76.272
10/8/2026,US-2026-105487,10/14/2026,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001336,Technology,Phones,Other,Digium D40 VoIP phone,103.192,0,0,1,0,0,0,0,0.2,0,11.6091,0
3/23/2023,US-2023-120838,3/26/2023,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000585,Office Supplies,Storage,Other,Economy Rollaway Files,330.4,0,0,2,0,0,0,0,0,0,85.904,0
8/15/2025,US-2024-128090,8/22/2024,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-LA-10000452,Office Supplies,Labels,Avery,Avery 488,0,5.04,0,0,2,0,0.2,0,0,1.764,0,0
10/2/2025,US-2023-125136,10/3/2023,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001804,Office Supplies,Paper,Xerox,Xerox 195,0,0,10.688,0,0,2,0,0.2,0,0,0,3.7408
3/10/2026,US-2026-144638,3/14/2026,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,FUR-FU-10003724,Furniture,Furnishings,Westinghouse,Westinghouse Clip-On Gooseneck Lamps,6.696,0,0,1,0,0,0,0,0.2,0,0.5022,0
12/9/2026,US-2026-167920,12/12/2026,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,TEC-AC-10001013,Technology,Accessories,Logitech,Logitech ClearChat Comfort/USB Headset H390,146.45,0,0,5,0,0,0,0,0,0,48.3285,0
12/19/2024,US-2024-100685,12/21/2024,Second Class,SM-20950,Suzanne McNair,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-BI-10003094,Office Supplies,Binders,Other,Self-Adhesive Ring Binder Labels,7.04,0,0,2,0,0,0,0,0,0,3.3088,0
10/21/2026,US-2026-145884,10/21/2026,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,FUR-TA-10002356,Furniture,Tables,Bevis,Bevis Boat-Shaped Conference Table,262.11,0,0,1,0,0,0,0,0,0,62.9064,0
2/17/2024,US-2023-168368,2/15/2023,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-FU-10002298,Furniture,Furnishings,Other,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",0,332.94,0,0,3,0,0,0,0,53.2704,0,0
